N,E
-2.0,0.0
-2.0,0.1
-2.0,0.2
-2.0,0.30000000000000004
-2.0,0.4
-2.0,0.5
-2.0,0.6
-2.0,0.7
-2.0,0.7999999999999999
-2.0,0.8999999999999999
-2.0,0.9999999999999999
-2.0,1.0999999999999999
-2.0,1.2
-2.0,1.3
-2.0,1.4000000000000001
-2.0,1.5000000000000002
-2.0,1.6000000000000003
-2.0,1.7000000000000004
-2.0,1.8000000000000005
-2.0,1.9000000000000006
-2.0,2.0000000000000004
-2.0,2.1000000000000005
-2.0,2.2000000000000006
-2.0,2.3000000000000007
-2.0,2.400000000000001
-2.0,2.500000000000001
-2.0,2.600000000000001
-2.0,2.700000000000001
-2.0,2.800000000000001
-2.0,2.9000000000000012
-2.0,3.0000000000000013
-2.0,3.1000000000000014
-2.0,3.2000000000000015
-2.0,3.3000000000000016
-2.0,3.4000000000000017
-2.0,3.5000000000000018
-2.0,3.600000000000002
-2.0,3.700000000000002
-2.0,3.800000000000002
-2.0,3.900000000000002
-2.0,4.000000000000002
-2.0,4.100000000000001
-2.0,4.200000000000001
-2.0,4.300000000000001
-2.0,4.4
-2.0,4.5
-2.0,4.6
-2.0,4.699999999999999
-2.0,4.799999999999999
-2.0,4.899999999999999
-2.0,4.999999999999998
-1.9,4.999999999999998
-1.7999999999999998,4.999999999999998
-1.6999999999999997,4.999999999999998
-1.5999999999999996,4.999999999999998
-1.4999999999999996,4.999999999999998
-1.3999999999999995,4.999999999999998
-1.2999999999999994,4.999999999999998
-1.1999999999999993,4.999999999999998
-1.0999999999999992,4.999999999999998
-0.9999999999999992,4.999999999999998
-0.9999999999999992,4.899999999999999
-0.9999999999999992,4.799999999999999
-0.9999999999999992,4.699999999999999
-0.9999999999999992,4.6
-0.9999999999999992,4.5
-0.9999999999999992,4.4
-0.9999999999999992,4.300000000000001
-0.9999999999999992,4.200000000000001
-0.9999999999999992,4.100000000000001
-0.9999999999999992,4.000000000000002
-0.9999999999999992,3.9000000000000017
-0.9999999999999992,3.8000000000000016
-0.9999999999999992,3.7000000000000015
-0.9999999999999992,3.6000000000000014
-0.9999999999999992,3.5000000000000013
-0.9999999999999992,3.4000000000000012
-0.9999999999999992,3.300000000000001
-0.9999999999999992,3.200000000000001
-0.9999999999999992,3.100000000000001
-0.9999999999999992,3.000000000000001
-0.9999999999999992,2.900000000000001
-0.9999999999999992,2.8000000000000007
-0.9999999999999992,2.7000000000000006
-0.9999999999999992,2.6000000000000005
-0.9999999999999992,2.5000000000000004
-0.9999999999999992,2.4000000000000004
-0.9999999999999992,2.3000000000000003
-0.9999999999999992,2.2
-0.9999999999999992,2.1
-0.9999999999999992,2.0
-0.9999999999999992,1.9
-0.9999999999999992,1.7999999999999998
-0.9999999999999992,1.6999999999999997
-0.9999999999999992,1.5999999999999996
-0.9999999999999992,1.4999999999999996
-0.9999999999999992,1.3999999999999995
-0.9999999999999992,1.2999999999999994
-0.9999999999999992,1.1999999999999993
-0.9999999999999992,1.0999999999999992
-0.9999999999999992,0.9999999999999992
-0.8999999999999992,0.9999999999999992
-0.7999999999999993,0.9999999999999992
-0.6999999999999993,0.9999999999999992
-0.5999999999999993,0.9999999999999992
-0.49999999999999933,0.9999999999999992
-0.39999999999999936,0.9999999999999992
-0.2999999999999994,0.9999999999999992
-0.19999999999999937,0.9999999999999992
-0.09999999999999937,0.9999999999999992
6.38378239159465e-16,0.9999999999999992
0.10000000000000064,0.9999999999999992
0.20000000000000065,0.9999999999999992
0.30000000000000066,0.9999999999999992
0.4000000000000007,0.9999999999999992
0.5000000000000007,0.9999999999999992
0.6000000000000006,0.9999999999999992
0.7000000000000006,0.9999999999999992
0.8000000000000006,0.9999999999999992
0.9000000000000006,0.9999999999999992
1.0000000000000007,0.9999999999999992
1.0000000000000007,0.8999999999999992
1.0000000000000007,0.7999999999999993
1.0000000000000007,0.6999999999999993
1.0000000000000007,0.5999999999999993
1.0000000000000007,0.49999999999999933
1.0000000000000007,0.39999999999999936
1.0000000000000007,0.2999999999999994
1.0000000000000007,0.19999999999999937
1.0000000000000007,0.09999999999999937
1.0000000000000007,-6.38378239159465e-16
0.9000000000000007,-6.261317711679915e-16
0.8000000000000007,-6.138853031765179e-16
0.7000000000000007,-6.016388351850443e-16
0.6000000000000008,-5.893923671935708e-16
0.5000000000000008,-5.771458992020972e-16
0.4000000000000008,-5.648994312106237e-16
0.3000000000000008,-5.526529632191501e-16
0.20000000000000082,-5.404064952276766e-16
0.10000000000000081,-5.28160027236203e-16
8.049116928532385e-16,-5.159135592447295e-16
-0.0999999999999992,-5.036670912532559e-16
-0.1999999999999992,-4.914206232617824e-16
-0.2999999999999992,-4.791741552703088e-16
-0.39999999999999925,-4.669276872788353e-16
-0.4999999999999992,-4.546812192873617e-16
-0.5999999999999992,-4.4243475129588814e-16
-0.6999999999999992,-4.301882833044146e-16
-0.7999999999999992,-4.1794181531294103e-16
-0.8999999999999991,-4.056953473214675e-16
-0.9999999999999991,-3.9344887932999393e-16
-1.0999999999999992,-3.8120241133852037e-16
-1.1999999999999993,-3.689559433470468e-16
-1.2999999999999994,-3.5670947535557326e-16
-1.3999999999999995,-3.444630073640997e-16
-1.4999999999999996,-3.3221653937262615e-16
-1.5999999999999996,-3.199700713811526e-16
-1.6999999999999997,-3.0772360338967905e-16
-1.7999999999999998,-2.954771353982055e-16
-1.9,-2.8323066740673194e-16
-2.0,-2.709841994152584e-16
